X,Y,Z
-155.293961348396,2767.08119774224,421.095504509658
-86.1455555047714,2126.88721944666,-4115.80358825911
-81.7282437599506,-3707.73601417115,-1895.37735052434
-63.0604605725512,-2575.97595484392,2693.87582587505
-38.4408876811713,-4330.4626423527,-3595.37063258734
-9.33664821784089,-164.572020328917,-5000
-2.83675374090944,1276.58331143327,-4501.5357393613
92.0145236920653,2387.73542071801,1936.39342771548
106.998054848587,-132.056937913214,-3311.95882972781
127.47594178968,-3896.30340931817,-5000
156.891365494355,4807.07204571865,4591.63849545779
211.148240821421,1136.46844059657,-2525.87633098532
231.672702700437,3630.53732214301,-763.977686007768
254.41793273461,-4059.37458782871,2455.57122246777
276.483792974385,678.423357603801,5000
356.774037270775,-732.512169948754,-5000
363.940369207,5000,-986.77375054526
383.107705224529,-3933.65443276843,3435.6812403306
406.992942192289,-3542.14741296542,4705.67555745157
411.500150875135,3403.29212507181,-5000
423.332418198398,4343.36116556851,-201.674718098
445.692382111427,5000,1744.71416539256
458.134127585559,5000,-1619.36362320694
492.402131071251,4580.44511070799,3968.11088999173
494.068620001137,942.193442097078,2484.59737919321
496.859678960925,712.458250662728,-4286.60260672017
499.538428499835,-2299.25638439847,-5000
532.308645355847,1283.98753616482,3280.54272597601
550.791036340347,-5000,391.862656336074
559.91870832304,5000,-209.547977391733
565.209734297242,633.01202140712,3085.50967980725
602.993942573618,-5000,-1324.39072059552
622.398518405673,2145.01866127435,2978.00711759627
668.604709862218,-1843.80610746591,1098.49883344741
744.523834814451,1840.10995910313,-1515.10522800037
757.860120215932,-4541.93098739454,-1391.3961700317
778.809805718535,5000,-3395.28955843804
795.178926303391,-2265.60079922479,-2290.95730866955
806.518284429546,2527.15196887878,4996.79605034444
865.062607610237,4615.61376860144,1397.25611195393
944.769247035697,3429.39133366972,-1769.06720844637
958.792037666284,-879.348926666641,-4810.58496730686
985.100630922984,-5000,-3648.34148671792
1001.72112666501,-3492.79544373779,3262.43978050237
1002.39598117343,-4014.10029880713,1094.16799460625
1005.10802619205,196.204502359582,-1972.62336370054
1012.94925318949,3316.58486137686,-3012.16634408452
1023.47987152438,-4386.14471858764,3623.31623564462
1034.7078292861,3820.47445882237,3290.55746507901
1051.01118043376,3708.3829333319,632.90013712865
1071.59727602405,-5000,3930.03764552231
1092.30143225638,-5000,3939.49912249388
1120.54013397706,5000,3344.99595943283
1195.37898799255,-3347.19192764941,-4035.17894862004
1264.70298217998,-1415.80394084898,4551.81403118693
1272.65192829093,540.164539797207,5000
1279.67638853253,1669.55766104041,378.06144762305
1292.77038055592,2549.40480193222,-3104.88593942965
1324.27827172855,-4469.59705159468,4630.74058319824
1325.22768636215,-2584.48341698145,-4372.3883568322
1351.85435908598,4559.32913990164,2603.46126235044
1388.23379378314,-2412.71707588015,-4610.4379747046
1390.07309007338,650.083027888496,1952.36995680637
1419.93383280489,-2237.29236449688,-3963.72843475643
1458.74307874793,-3341.53860868994,-785.100297677509
1458.90090187067,4790.72702281352,1077.24372965009
1468.51011214792,-1375.25243452281,-3332.68098216493
1472.63083146869,-3691.5600927685,5000
1531.21178765571,3207.76701415233,-5000
1540.90076270817,-4926.41172089898,-254.469495786169
1544.6530312542,5000,-1435.58005570366
1549.12759581782,-1814.93600226961,-2644.84019768204
1558.98111113677,5000,4601.42214993779
1574.93897247575,350.248784313318,-991.22432516025
1578.72833284756,4676.42747672536,5000
1592.19789573657,4805.87854954328,-5000
1608.62745335126,213.044832449734,2413.27886626429
1610.76934659088,-3979.80019859528,2246.94024709132
1610.86558347968,-5000,-1215.93292663453
1646.5781058286,-493.065215503701,477.228413794834
1677.12793584843,4468.84512425212,1611.97860567496
1684.62979850263,-1948.62767798309,-5000
1712.18261113632,4203.87659559688,3212.89182525608
1714.24096612677,-4509.69307651047,4366.8980464371
1730.0577830437,-2707.11417112629,-160.856788314695
1755.97322242223,-5000,2696.22245912123
1762.12901542166,-1726.8632933773,-4626.03536550674
1828.82464848207,-2792.90530448755,-2844.97552689135
1836.78620348649,1880.8920296112,3275.3431747825
1840.31077324359,419.667746797315,-187.628642044528
1906.75071034775,2762.6565602304,-704.023328117305
1926.06627797377,-1140.09737839039,1970.71161337905
1956.60636853448,5000,4224.96559863317
1971.10566789727,4380.81451405255,5000
1972.03530513979,-2440.35333038349,5000
2138.15182996952,596.154126038026,-2941.99149094277
2157.93527938752,-370.819460230364,-4072.21494380238
2185.9855598441,1984.51628984381,781.369893030972
2194.75309856935,-4884.68753096991,254.963652473301
2205.66157082781,5000,2709.39855694187
2221.45452106537,-3691.24174937831,-4803.33026035023
2259.19601857106,913.209022363478,5000
2265.94857369379,4187.52171902625,-4180.4968656364
2286.94509947694,-1448.6095039137,1283.25446944978
2293.03898663167,3878.20935848705,1496.82686801208
2308.21104448534,-1597.823544557,5000
2349.51422773966,-4782.75116116942,-981.078798114355
2363.50922572959,12.1807173140578,-3788.92078205071
2389.1003916357,-594.534061345262,5000
2402.44476182982,-5000,-4654.9069888606
2514.52562627348,-4260.34208156521,-2304.59192919242
2517.46943394691,2406.25814863304,-1448.34301043423
2519.42483136072,-4562.5000572955,701.261118186283
2528.21606695881,1586.81745681389,2610.70769417941
2539.69140013146,-1371.64340868335,2509.40607726431
2560.67445445603,2313.47317171019,3733.12410882793
2572.73603125943,-3554.92440223894,3045.22702639135
2599.84808578285,-5000,-3453.82469485497
2644.768876885,-1443.52713778499,5000
2660.20225997244,167.983263353894,-2854.89884709205
2667.11551655743,-4578.02059768206,4020.77382847998
2685.69369049022,1007.78727821895,1133.7691620477
2697.46785066112,-338.839092535151,1065.68879817128
2729.34719896387,4049.13681900675,956.225516721766
2739.00510336012,-930.100019087671,-1850.99938562975
2749.70994887475,4109.09927983667,5000
2758.88857697661,-704.7833732692,-1028.25735121264
2788.07639586735,-851.58184383468,-2831.56760893294
2791.90602670714,2133.65164203677,1194.55740686684
2811.35728923145,5000,106.129939832887
2842.08931410852,-3776.52915494674,5000
2927.57745307206,-1630.19458096303,3201.81323756936
2961.59336833087,2963.39287976499,931.959038464292
2974.91581199981,-3209.11843150307,-2619.21472521137
3008.20482287106,4343.44127097059,-1074.47554257819
3077.34290090167,431.497648713124,5000
3130.05601284577,5000,-3802.87634223128
3211.34287959151,-2934.55467460003,-1233.640012785
3254.19399524487,1204.43391370058,-3055.72089647054
3332.26597756176,-711.651708220177,-977.579563814859
3349.07042751365,-1449.86954706891,1910.41866420061
3365.03372627464,-605.81295403721,3011.27643085366
3381.85542786493,-2559.68555181577,-734.934673134409
3389.22068789153,2270.03689230683,645.133714541248
3396.69722447229,2466.46467800159,3432.60710269445
3442.30249221077,-4498.08055405593,3039.05232600151
3462.77599720371,-5000,-1569.82806180915
3465.18583464852,2343.86674548717,4333.74941344652
3494.54286652056,-5000,1257.76926303324
3509.60898672962,2590.92582646438,-3055.11953957641
3512.87592410012,-3908.89270220084,833.536155343552
3529.52302702487,-1770.42110056799,-1042.75460219955
3577.94567223215,-517.485852962534,3925.85781203698
3585.07779964407,5000,-2721.12122547492
3594.70813274764,-679.216648260341,-5000
3618.82653707032,5000,-3859.51850674994
3629.0204802409,5000,-4249.16419837464
3708.81963961953,73.4954595251484,2118.95903323431
3834.62293655403,-506.295200470953,2125.67594923218
3864.28520273758,319.864290043192,-282.432451387936
3871.62491870093,844.90849683124,-4276.14084971973
3872.16250000045,4296.49481642619,2348.90129974546
3888.74551072484,-31.3664051409514,1617.80884706797
3907.247749323,4051.68894718334,-4381.70758343813
3941.97856997146,-2592.1566237605,4508.83742012003
3965.33559940482,-4944.15626562438,-316.987420275041
3966.59987515512,-1723.44607031509,1110.01620415164
3997.33005539518,936.385010562742,3995.20101820592
4007.62434656254,3580.26727887345,1467.64157531646
4021.40006053063,-1357.76387813387,2505.56433286008
4049.46947707715,1819.36027626139,-2766.319343881
4091.84608263077,5000,-4251.6094105475
4116.00215602141,-2323.41298522058,2932.9824985829
4116.20353736329,-1155.42203826977,-5000
4117.8861574476,3795.58849197618,-3708.86649677219
4193.64451642271,2188.20628558915,846.644790811998
4203.73277612177,-1221.95108410427,-3535.95774239944
4207.5945219733,2069.91400679435,467.110873810386
4219.88009867758,598.353222358301,4781.78126632245
4264.91944510701,2719.66656545626,-2717.73697995722
4282.87138818864,-1914.2426538574,-120.190611144002
4290.87680487786,-1961.10631399335,-4070.08071759942
4299.79896780538,1349.80283907628,1835.79803419742
4321.64254992263,2847.06674126333,401.469916902103
4325.20163426424,-1412.75606927509,-1448.18219569766
4357.51711076798,-4345.88343765612,1246.1786196431
4407.7330623889,4841.08262603594,2760.95781151037
4430.11098840597,5000,77.3087692586194
4446.18561480136,-1294.29525485802,4558.56428408025
4472.37546899875,-1620.35756654936,-1336.03639488305
4484.2193071036,-1361.265828981,2855.42176825384
4506.68923613271,-883.7606239925,39.3922598071495
4523.28809233018,-5000,-4039.04505271087
4527.48521921945,-3051.06585963938,-3566.1500096106
4546.06572458795,-2333.105646127,1439.41223578663
4671.56701386959,-4610.19129894059,59.5967397559434
